project	project_id	filename	url	md5	size_mb
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0008.agc	https://osf.io/download/6a35f2c01a5cae9bd02bf28c/	0988b544bf88492f826ef474740b08b0	29.272771
Escherichia_marmotae	z7q5y	Escherichia_marmotae_global_ordered_0001.agc	https://osf.io/download/6a35e13b91e07975e2166793/	d83cfdf0fa8fdb31ef1c157d88896a9d	30.219543
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0127.agc	https://osf.io/download/6a35f1c27700d1a4642bf29a/	5a620b9b48a505e7efecb872a99bbc38	30.682985
Stenotrophomonas_maltophilia_AJ	z7q5y	Stenotrophomonas_maltophilia_AJ_global_ordered_0001.agc	https://osf.io/download/6a35f3bbc0fc74c88b1667b3/	c60a73effe9310b236619a3263d2bd48	20.733391
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0039.agc	https://osf.io/download/6a35dcdd65caa2aa072bf2ba/	1827ac9baa2ea0cb22cee4b123fe239e	145.072396
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0004.agc	https://osf.io/download/6a35d79417206c23611cd2eb/	716704a180055c54d97632c7b33dd4fb	173.335665
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0122.agc	https://osf.io/download/6a35f19ddff0402a851cd30e/	1d9c1c0d013d2f0931c7ffadb5594961	22.694638
Mycobacterium_fortuitum	z7q5y	Mycobacterium_fortuitum_global_ordered_0001.agc	https://osf.io/download/6a35e7739bacf216602bf286/	a9ceba4dc4ec65f0f62bb5ddd15bfa4d	21.662839
Sarcina_perfringens	z7q5y	Sarcina_perfringens_global_ordered_0001.agc	https://osf.io/download/6a35f243ea095ea9ee1667b9/	a4ffbb89fbc3cacc13ad8ffb0ffc6f88	48.006580
Streptococcus_dysgalactiae	z7q5y	Streptococcus_dysgalactiae_global_ordered_0001.agc	https://osf.io/download/6a35f45ca0fbd71552166746/	b59770e89fa9144465b00c3cfa04e253	30.316471
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0038.agc	https://osf.io/download/6a35ea24343d8094f71667e7/	912b1d94cc65828f965db061a99311cd	33.921045
Bacteroides_fragilis	z7q5y	Bacteroides_fragilis_global_ordered_0001.agc	https://osf.io/download/6a35cd4c656c32e6181cd282/	d0d08cc49b230e73f55ebee7958dc9d4	37.305035
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0123.agc	https://osf.io/download/6a35f1a6efdd8b28ac2bf2b9/	efdd920ef38d8e339f2b3ce15d2a5d7e	27.449478
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0011.agc	https://osf.io/download/6a35d0faa41d26cf19166780/	d17c89f5f8999c24d6f7695fdf105355	18.328765
Parabacteroides_goldsteinii	z7q5y	Parabacteroides_goldsteinii_global_ordered_0001.agc	https://osf.io/download/6a35eb3cc66a741fe52bf2ae/	29b35ec9f2cfa0ec4b569b39bee79e9d	25.524672
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0008.agc	https://osf.io/download/6a35f4ec179e90a5a01cd2ac/	555cf19fdb957e36b1137f6dfeb8a254	44.185301
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0131.agc	https://osf.io/download/6a35f1e1ea095ea9ee1667af/	5a3023e0d1d909a0de0afd5a2417a0b5	31.794370
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0018.agc	https://osf.io/download/6a35e936812859e5772bf2e7/	f93a8f8b65ebedb78181fbfa58f2d5e7	69.546079
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0034.agc	https://osf.io/download/6a35e9f16ad81134991cd267/	01cbe1c196cce2873b1c35a7f0455d63	33.729934
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0078.agc	https://osf.io/download/6a35f017705a59d1b72bf2f3/	68f3fbdcac53cc5309f01b3e74c6fb35	23.667791
Enterococcus_faecalis	z7q5y	Enterococcus_faecalis_global_ordered_0002.agc	https://osf.io/download/6a35d6eea1266a0030166804/	61e485fa8a97c0f0808a70242f17ab9d	68.548291
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0007.agc	https://osf.io/download/6a35f4bb58844c7cad16674a/	0518ca5f5a1276fcd1d69d83cc9c3297	47.658821
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0063.agc	https://osf.io/download/6a35efa2d60a0d02001cd295/	5767e5f5657b4e51a575f8b7655d2660	32.190665
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0084.agc	https://osf.io/download/6a35e11e91e07975e2166787/	9ba63f87a908dbd683eb1ada98e89b09	120.311840
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Haemophilus_influenzae_E	z7q5y	Haemophilus_influenzae_E_global_ordered_0001.agc	https://osf.io/download/6a35e1925670e1c3ca2bf2a4/	8aa1cfb7ea2513a38097e149b6da94d6	28.364611
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0114.agc	https://osf.io/download/6a35f15acf673e3d371cd2cd/	d368f7d8a24874db90d573c223fd8b51	45.983208
Pseudomonas_E_juntendi	z7q5y	Pseudomonas_E_juntendi_global_ordered_0001.agc	https://osf.io/download/6a35ecaff71d3e2de12bf271/	5318080dadb8380b1b012be9333fd4c5	20.815022
Providencia_rettgeri	z7q5y	Providencia_rettgeri_global_ordered_0001.agc	https://osf.io/download/6a35eb9f6f156d70891cd2e1/	07d075be1521dba5a16ac35ed8fa0bca	15.378063
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0016.agc	https://osf.io/download/6a35d137409670f1fb1cd270/	764725ea94ea1cdc42ba1c9f99f2da8a	23.022326
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0066.agc	https://osf.io/download/6a35f73ea0fbd715521667c5/	e66a1b15a7639aaebcc24085d197ccf5	156.802679
Lacticaseibacillus_rhamnosus	z7q5y	Lacticaseibacillus_rhamnosus_global_ordered_0001.agc	https://osf.io/download/6a35e47766f6b5b73a1667ae/	ff90aac98cac230ca615deb59c280244	11.611578
Caulobacter_vibrioides	z7q5y	Caulobacter_vibrioides_global_ordered_0001.agc	https://osf.io/download/6a35d1e5838fa05e642bf27c/	2bca3650899249a384a181dabd567b0b	2.768313
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0092.agc	https://osf.io/download/6a35f0a46f67ccd2f71cd298/	9949b02051f5552d14a0c0ed6f4edc72	72.532127
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Enterobacter_hormaechei	z7q5y	Enterobacter_hormaechei_global_ordered_0001.agc	https://osf.io/download/6a35d56c838fa05e642bf327/	1283e2dc22366d698f57fbb7e072c290	18.873111
Pseudomonas_E_monteilii	z7q5y	Pseudomonas_E_monteilii_global_ordered_0001.agc	https://osf.io/download/6a35ecd4ecc6912b77166788/	f32ea0e3dc7157ab7a5961ab83809dc2	21.584902
Lactobacillus_paragasseri	z7q5y	Lactobacillus_paragasseri_global_ordered_0001.agc	https://osf.io/download/6a35e4c0250fdd44151cd2d5/	226995fd20d5633f8faa61ebafcf824c	6.570388
Lacticaseibacillus_paracasei	z7q5y	Lacticaseibacillus_paracasei_global_ordered_0001.agc	https://osf.io/download/6a35e467eec5fd85c82bf2a4/	8d30106f252da27b52f330d53270394c	21.982293
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0048.agc	https://osf.io/download/6a35ef2833ec3079e7166767/	bd019cee18913949e181b3cd545f1219	11.252530
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0001.agc	https://osf.io/download/6a35ed6492d7bb421c1cd26e/	0cfaa761348eb64c273f820795f20089	71.500799
Clostridium_F_botulinum	z7q5y	Clostridium_F_botulinum_global_ordered_0001.agc	https://osf.io/download/6a35d3a19c34f893582bf34e/	15c6a42ad3be31a6990daf07545afac4	15.527562
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0140.agc	https://osf.io/download/6a35f2252d0471590a2bf29e/	c115300f9704730861932b2b8c12781b	31.354745
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0049.agc	https://osf.io/download/6a35ef300a30bcb1751cd2f7/	dd2911ba4ae95431ed3b6f97d1c04b41	14.926955
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0055.agc	https://osf.io/download/6a35f70758844c7cad1667af/	a122cdd23a5a3cbaba50c458e4350439	159.162271
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0012.agc	https://osf.io/download/6a35f2dec0fc74c88b166793/	1f1fc12a8212c388db1e58d32367493f	31.624479
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0109.agc	https://osf.io/download/6a35f12d92d7bb421c1cd2ad/	73877d74dde60c3f3c10db5525e7a6c6	27.076514
Aeromonas_hydrophila	z7q5y	Aeromonas_hydrophila_global_ordered_0001.agc	https://osf.io/download/6a35cb28cee22caf841cd2de/	ba277a719cd88578b9b946bd9a4f0e18	48.733857
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0093.agc	https://osf.io/download/6a35f0abca934aa46d1667b0/	834ab3efc90ad3f2d9c2e560aaa28477	49.030424
Bacillus_safensis	z7q5y	Bacillus_safensis_global_ordered_0001.agc	https://osf.io/download/6a35cceda3d90927702bf2ee/	ea79472a5ab50eddb5c44b73a04c1ac3	14.439334
Actinobacillus_lignieresii	z7q5y	Actinobacillus_lignieresii_global_ordered_0001.agc	https://osf.io/download/6a35ca607430c08ee2166777/	d76ff80877017aa25c79d5a29396646f	8.334269
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0011.agc	https://osf.io/download/6a35f2d76f002381202bf2d9/	b8004bcbf1102d2a14ce0023616afe7c	35.559040
Clostridioides_difficile	z7q5y	Clostridioides_difficile_global_ordered_0004.agc	https://osf.io/download/6a35d3334ef92f8a76166820/	bfe38cd57e082777d39e6ec5fd31e738	56.441950
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Klebsiella_pneumoniae	z7q5y	Klebsiella_pneumoniae_global_ordered_0002.agc	https://osf.io/download/6a35e2daea24fc3d8516677a/	ff6de3a5f75929c24333b139dc00d6d8	50.266755
Bacteroides_thetaiotaomicron	z7q5y	Bacteroides_thetaiotaomicron_global_ordered_0001.agc	https://osf.io/download/6a35cd916258a48f7a1cd2ac/	af5dec43eba6f9cd1761516f31b170c9	47.870858
Bacillus_A_mobilis	z7q5y	Bacillus_A_mobilis_global_ordered_0001.agc	https://osf.io/download/423br/	4b954e64a79c2cddedd295cbf1d3c65a	25.000342
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0065.agc	https://osf.io/download/6a35df8101014db09b1cd291/	cfd8aec2dcce5b9f56b176b53371758b	77.464226
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0005.agc	https://osf.io/download/6a35f2ab1a5cae9bd02bf284/	e7ab271c49cef02fcbdae89a7a3dbc3f	15.419151
Burkholderia_stagnalis	z7q5y	Burkholderia_stagnalis_global_ordered_0001.agc	https://osf.io/download/6a35cf74656c32e6181cd302/	2100b5b5ed72b6797ef269c653995cc0	18.750344
Limosilactobacillus_fermentum	z7q5y	Limosilactobacillus_fermentum_global_ordered_0001.agc	https://osf.io/download/6a35e54c250fdd44151cd2f2/	4cea5ff9ba74f6c512dcdbc708816bbc	17.174605
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0079.agc	https://osf.io/download/6a35f7aba092595bec1cd264/	fcbf3638c7e7c9f0203a6d0d158d35af	193.808267
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0051.agc	https://osf.io/download/6a35ef43837a1067de16678e/	706037152acabd51411eeed9c27cc692	43.971541
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Bordetella_pertussis	z7q5y	Bordetella_pertussis_global_ordered_0001.agc	https://osf.io/download/6a35ce1f8970a2f2022bf271/	2ebd7766986496e6c17ebe01f19996be	59.237072
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0013.agc	https://osf.io/download/6a35f2e595c715f0241cd26b/	79015332bb7278155a7152a9f45c759c	34.600884
Campylobacter_D_coli	z7q5y	Campylobacter_D_coli_global_ordered_0004.agc	https://osf.io/download/6a35cfdd8970a2f2022bf292/	6eb49e58bdf2314f55faf48e61345139	19.338286
Staphylococcus_simulans	z7q5y	Staphylococcus_simulans_global_ordered_0001.agc	https://osf.io/download/6a35f3957097c9d1e71cd288/	071d38f59072ec660d674224288a970d	7.050233
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0057.agc	https://osf.io/download/6a35ef735ffe9ea6742bf2bd/	3f8dcc42ce7b52c50f194f8ec9525d44	28.204032
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0003.agc	https://osf.io/download/6a35ed827105a1ac992bf2fc/	504e5b1bba57bd06cf1c5040435b6119	65.151351
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0066.agc	https://osf.io/download/6a35df8e4b7e5646cc2bf314/	278f568bc3c80a8aa268a77768e7ccf3	101.580163
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0021.agc	https://osf.io/download/6a35e955d6d1ab175c1667b2/	db7ef83896ad326921a0bf65aaea29e8	72.260779
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0037.agc	https://osf.io/download/6a35dcc5616fb657081cd2bc/	9fc455f06aa8b2a8545e9fb7153f124e	154.908923
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0010.agc	https://osf.io/download/6a35edd8ecc6912b77166790/	9b4972b3821dc933e15696c3b46d555c	49.243792
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0106.agc	https://osf.io/download/6a35f1137700d1a4642bf27a/	c339b24ed4bc5327caafc4d5ebc63911	52.288315
Corynebacterium_diphtheriae	z7q5y	Corynebacterium_diphtheriae_global_ordered_0001.agc	https://osf.io/download/6a35d3be9c34f893582bf352/	331e7de9e4fec57b8f33a6b9058b8c8d	34.813749
Neisseria_meningitidis	z7q5y	Neisseria_meningitidis_global_ordered_0003.agc	https://osf.io/download/6a35eadd343d8094f7166818/	7ab1b8e4ab60586d9adfcaeae5f39234	39.206946
Campylobacter_D_upsaliensis	z7q5y	Campylobacter_D_upsaliensis_global_ordered_0001.agc	https://osf.io/download/6a35d1c2089484e4da1cd290/	e320ba32cd9c5931d295ee65f971acf0	19.667296
Streptococcus_pyogenes	z7q5y	Streptococcus_pyogenes_global_ordered_0011.agc	https://osf.io/download/6a35f61aa0fbd71552166795/	9929425e0ece25c6e18bd58f8cedabd6	12.241312
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0009.agc	https://osf.io/download/6a35f2c795c715f0241cd269/	13e8fcc88b01116eb28c16f6ffa7222c	27.125918
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0082.agc	https://osf.io/download/6a35e0e95ac8ac42e42bf2ec/	d4f116b98a22a8f8176b8a29e826cab0	160.135670
Corynebacterium_pseudodiphtheriticum	z7q5y	Corynebacterium_pseudodiphtheriticum_global_ordered_0001.agc	https://osf.io/download/6a35d3e2a1266a003016679b/	5a0d0a4641afe931677f6aa124a9bab2	12.930452
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0004.agc	https://osf.io/download/6a35ebf9c66a741fe52bf2f0/	b54bd008c18689f19f5ff9a3ea1fd2ff	98.154286
Bifidobacterium_pseudocatenulatum	z7q5y	Bifidobacterium_pseudocatenulatum_global_ordered_0001.agc	https://osf.io/download/6a35ce134227cf328a1668fb/	a7741f333eea34658486563f9c5f2085	15.304388
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0001.agc	https://osf.io/download/6a35f487a0fbd71552166759/	cc0ecb0e1c641f37a33141684f1ed1b3	38.919325
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0137.agc	https://osf.io/download/6a35f20f277da94efa2bf2e1/	9c7f96aab2ff0635529d8aa05aefef06	24.503934
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0074.agc	https://osf.io/download/6a35e0319e590a52781cd2f0/	d5dacb4c4873b1a17151e58b06d1a228	151.809473
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0026.agc	https://osf.io/download/6a35f34695c715f0241cd283/	fcffef9bc76c602bf73103e4a3ca5cbf	22.752725
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0021.agc	https://osf.io/download/6a35f32195c715f0241cd27f/	879ff87b3cdf989744e846daf47ba86c	21.098563
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0059.agc	https://osf.io/download/6a35df335fea10e3331667ed/	1425e67df430d02e224b038682643d6a	69.119567
Burkholderia_ubonensis	z7q5y	Burkholderia_ubonensis_global_ordered_0001.agc	https://osf.io/download/6a35cf7be9654d293f2bf2b3/	b113e21f7d60d81ce8e363eabb452f6c	50.956909
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0024.agc	https://osf.io/download/6a35f59fdfb5efe0ae1cd2d8/	c3ec6f50fee7291bab42383dbc360bc4	34.700001
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0049.agc	https://osf.io/download/6a35f6eefe824020021cd275/	3d6ea90861da4b9dfabd3a6ad7074931	188.001149
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0010.agc	https://osf.io/download/6a35ec6e6ad81134991cd2fe/	c01da9bf309f4db5c76f88270d234d58	90.145709
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0001.agc	https://osf.io/download/6a35f28c7700d1a4642bf2b5/	09ca0ce9f3d8157dbe48c8e31ddb65f1	34.774170
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0023.agc	https://osf.io/download/6a35ee5833ec3079e7166740/	6707267c24c15ff002e77090e8992313	24.932154
Staphylococcus_saprophyticus	z7q5y	Staphylococcus_saprophyticus_global_ordered_0001.agc	https://osf.io/download/6a35f38e2d0471590a2bf3e8/	62166c4924c23b203cd4a0b1daf4829e	16.633050
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0095.agc	https://osf.io/download/6a35f0b9efdd8b28ac2bf2ac/	c30fc22a6c461fafd3a4e09ab67a8bc3	61.089884
Streptococcus_agalactiae	z7q5y	Streptococcus_agalactiae_global_ordered_0001.agc	https://osf.io/download/6a35f3e91a5cae9bd02bf2c9/	b8ce0b934152318a6c07e47e12103e5c	33.766750
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0010.agc	https://osf.io/download/6a35f2cf277da94efa2bf2ec/	79dc5b237b6966e60eb1812d49280e20	25.264632
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Citrobacter_braakii	z7q5y	Citrobacter_braakii_global_ordered_0001.agc	https://osf.io/download/6a35d26e838fa05e642bf2a7/	6b18a55681b9269acde1dfc083f07253	50.940611
Streptococcus_pyogenes	z7q5y	Streptococcus_pyogenes_global_ordered_0012.agc	https://osf.io/download/6a35f62049d28a58b92244b8/	2c34bbcf967fa62c8359ce68e88fdb9d	13.984941
Pseudomonas_E_syringae_M	z7q5y	Pseudomonas_E_syringae_M_global_ordered_0001.agc	https://osf.io/download/6a35ecfbd60a0d02001cd27b/	959db8e02e0277b2997037b69b9c3ac2	14.063129
Legionella_pneumophila	z7q5y	Legionella_pneumophila_global_ordered_0001.agc	https://osf.io/download/6a35e4ff5496e77e041cd2c8/	879ccb1a3fdfe6eab4fd388d343cb420	32.570084
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0059.agc	https://osf.io/download/6a35ef847825db54b51667ac/	a2e8b1b477ac3588076e5501707b4727	50.829146
Burkholderia_contaminans	z7q5y	Burkholderia_contaminans_global_ordered_0001.agc	https://osf.io/download/6a35ceb9ce49a902191cd28b/	e65a3c6fddced2363acf50d6023bef34	44.960779
Streptococcus_pyogenes	z7q5y	Streptococcus_pyogenes_global_ordered_0009.agc	https://osf.io/download/6a35f60bb69661572cb0e7f3/	3181614b96862d9fc858abc121919e5b	10.869008
Borreliella_burgdorferi	z7q5y	Borreliella_burgdorferi_global_ordered_0001.agc	https://osf.io/download/6a35ce66ce49a902191cd274/	f64199152e63286927857062d963755e	7.294896
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0001.agc	https://osf.io/download/6a35d056f2cddeba3c166765/	63bda7337d19f2f15f00687e28f1c414	28.939507
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0003.agc	https://osf.io/download/6a35d78962344851da166807/	c1d35c672cbe088147bd0b2a5cbf4c37	178.432242
Legionella_fraseri	z7q5y	Legionella_fraseri_global_ordered_0001.agc	https://osf.io/download/6a35e4defaae7c9f4c2bf2c9/	7c331b01724ef915d670358b16aadc62	16.796059
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0067.agc	https://osf.io/download/6a35efc2ca934aa46d16679c/	d17ae94cc17f9c0610a8b1634aa74fad	29.018438
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0119.agc	https://osf.io/download/6a35f18433ec3079e71667cf/	5280cc0a26d75988b3857c3945cdaf3a	39.826301
Serratia_nematodiphila	z7q5y	Serratia_nematodiphila_global_ordered_0001.agc	https://osf.io/download/6a35f2602d0471590a2bf2ae/	84a50f962428053f734bc4608ac12ded	18.335789
Klebsiella_pneumoniae	z7q5y	Klebsiella_pneumoniae_global_ordered_0015.agc	https://osf.io/download/6a35e407ea24fc3d851667b6/	3c697d6d191475082d228f8efe3b8644	127.464304
Neisseria_gonorrhoeae	z7q5y	Neisseria_gonorrhoeae_global_ordered_0008.agc	https://osf.io/download/6a35ea90b1928b52b416678d/	cb0d169ffc31e2f92f148877994e0e15	27.062141
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0048.agc	https://osf.io/download/6a35dde40a676a9b8f166815/	5ff3814b0c9462d4682613caf4bb63af	76.193710
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0022.agc	https://osf.io/download/6a35e9607168a5dcbd2bf2c3/	b6bdab19e350dbcb2a998d22f0d4ad92	53.364871
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0020.agc	https://osf.io/download/6a35d1a86dddd848131667a2/	551f8c9bfe10965d273d2430ad63594f	21.112210
Deinococcus_radiodurans	z7q5y	Deinococcus_radiodurans_global_ordered_0001.agc	https://osf.io/download/6a35d4a5ad4432ee8f2bf304/	3aa35e30cd11b74574b67df53b4cdce5	5.241878
Mycobacterium_chelonae	z7q5y	Mycobacterium_chelonae_global_ordered_0001.agc	https://osf.io/download/6a35e7667db9c6dfef166799/	31fd241c7b9630464d410db8b8c85c29	16.189495
Clostridium_beijerinckii	z7q5y	Clostridium_beijerinckii_global_ordered_0001.agc	https://osf.io/download/6a35d37ece0af6ed471cd313/	3f97f0300d5c56ed031d2267ab5be79a	12.329703
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0001.agc	https://osf.io/download/6a35e7dd812859e5772bf293/	91e74b4779e96a54442511d2aa14a10f	91.927987
Neisseria_gonorrhoeae	z7q5y	Neisseria_gonorrhoeae_global_ordered_0004.agc	https://osf.io/download/6a35ea6fb1928b52b416677c/	a93c0339f6c45e4dbe8d03b501828267	26.671975
Enterococcus_E_cecorum	z7q5y	Enterococcus_E_cecorum_global_ordered_0001.agc	https://osf.io/download/6a35d6d8c6ef91c4692bf328/	52dc4577f5c6c7fea48192541e37ed9b	12.950734
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0056.agc	https://osf.io/download/6a35f711dcca8c1901b0e89f/	41a7d263b59e3044f4f47b9c04d547c7	159.788526
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0050.agc	https://osf.io/download/6a35de1aeebfa787c01cd2fe/	e01f38d84474c3bfe830fa63dd80a254	75.315001
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Neisseria_meningitidis	z7q5y	Neisseria_meningitidis_global_ordered_0001.agc	https://osf.io/download/6a35eacc6f156d70891cd2a7/	fffba3fa77673e4db1d20903b6be6e3b	49.417248
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0020.agc	https://osf.io/download/6a35ee3c135ae9f26d2bf2b0/	17ee4eed721411dccd5a15d60939a404	68.949574
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0056.agc	https://osf.io/download/6a35ef6bca934aa46d16678a/	265c62bfd7a45d8bc73c6e791bef9f79	40.571857
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0142.agc	https://osf.io/download/6a35f233c0fc74c88b166761/	88539f31714d1addc7121f97242690fd	47.739427
Neisseria_gonorrhoeae	z7q5y	Neisseria_gonorrhoeae_global_ordered_0003.agc	https://osf.io/download/6a35ea697105a1ac992bf286/	972ebea9a10e5d4886dadd1396b3f47f	27.344658
